ID	Exemplar
ID	EC CL:0000003 and 'has_exemplar' value %
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_44	AllenDend:CS201908211_44
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_45	AllenDend:CS201908211_45
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_46	AllenDend:CS201908211_46
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_47	AllenDend:CS201908211_47
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_48	AllenDend:CS201908211_48
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_49	AllenDend:CS201908211_49
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_50	AllenDend:CS201908211_50
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_51	AllenDend:CS201908211_51
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_52	AllenDend:CS201908211_52
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_1	AllenDend:CS201908211_1
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_2	AllenDend:CS201908211_2
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_3	AllenDend:CS201908211_3
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_53	AllenDend:CS201908211_53
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_54	AllenDend:CS201908211_54
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_4	AllenDend:CS201908211_4
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_55	AllenDend:CS201908211_55
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_56	AllenDend:CS201908211_56
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_5	AllenDend:CS201908211_5
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_6	AllenDend:CS201908211_6
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_7	AllenDend:CS201908211_7
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_57	AllenDend:CS201908211_57
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_8	AllenDend:CS201908211_8
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_58	AllenDend:CS201908211_58
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_59	AllenDend:CS201908211_59
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_9	AllenDend:CS201908211_9
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_10	AllenDend:CS201908211_10
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_11	AllenDend:CS201908211_11
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_60	AllenDend:CS201908211_60
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_12	AllenDend:CS201908211_12
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_61	AllenDend:CS201908211_61
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_62	AllenDend:CS201908211_62
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_63	AllenDend:CS201908211_63
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_64	AllenDend:CS201908211_64
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_13	AllenDend:CS201908211_13
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_14	AllenDend:CS201908211_14
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_65	AllenDend:CS201908211_65
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_15	AllenDend:CS201908211_15
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_16	AllenDend:CS201908211_16
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_17	AllenDend:CS201908211_17
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_66	AllenDend:CS201908211_66
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_67	AllenDend:CS201908211_67
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_18	AllenDend:CS201908211_18
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_19	AllenDend:CS201908211_19
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_20	AllenDend:CS201908211_20
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_68	AllenDend:CS201908211_68
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_69	AllenDend:CS201908211_69
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_70	AllenDend:CS201908211_70
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_71	AllenDend:CS201908211_71
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_21	AllenDend:CS201908211_21
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_72	AllenDend:CS201908211_72
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_73	AllenDend:CS201908211_73
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_22	AllenDend:CS201908211_22
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_23	AllenDend:CS201908211_23
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_74	AllenDend:CS201908211_74
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_24	AllenDend:CS201908211_24
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_25	AllenDend:CS201908211_25
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_75	AllenDend:CS201908211_75
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_76	AllenDend:CS201908211_76
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_26	AllenDend:CS201908211_26
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_27	AllenDend:CS201908211_27
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_28	AllenDend:CS201908211_28
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_77	AllenDend:CS201908211_77
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_78	AllenDend:CS201908211_78
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_29	AllenDend:CS201908211_29
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_30	AllenDend:CS201908211_30
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_79	AllenDend:CS201908211_79
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_31	AllenDend:CS201908211_31
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_32	AllenDend:CS201908211_32
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_33	AllenDend:CS201908211_33
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_34	AllenDend:CS201908211_34
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_35	AllenDend:CS201908211_35
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_80	AllenDend:CS201908211_80
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_81	AllenDend:CS201908211_81
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_36	AllenDend:CS201908211_36
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_37	AllenDend:CS201908211_37
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_38	AllenDend:CS201908211_38
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_82	AllenDend:CS201908211_82
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_39	AllenDend:CS201908211_39
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_83	AllenDend:CS201908211_83
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_40	AllenDend:CS201908211_40
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_84	AllenDend:CS201908211_84
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_85	AllenDend:CS201908211_85
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_41	AllenDend:CS201908211_41
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_42	AllenDend:CS201908211_42
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201908211_43	AllenDend:CS201908211_43
