ID	Expresses	Evidence
ID	TI 'expresses' some % SPLIT = '|' 	>A rdfs:comment
AllenDend:CS201810310_134		
AllenDend:CS201810310_135		
AllenDend:CS201810310_136		
AllenDend:CS201810310_137		
AllenDend:CS201810310_138		
AllenDend:CS201810310_139		
AllenDend:CS201810310_140		
AllenDend:CS201810310_141		
AllenDend:CS201810310_142		
AllenDend:CS201810310_143		
AllenDend:CS201810310_1		
AllenDend:CS201810310_144		
AllenDend:CS201810310_2		
AllenDend:CS201810310_3		
AllenDend:CS201810310_145		
AllenDend:CS201810310_146		
AllenDend:CS201810310_4		
AllenDend:CS201810310_5		
AllenDend:CS201810310_6		
AllenDend:CS201810310_7		
AllenDend:CS201810310_147		
AllenDend:CS201810310_148		
AllenDend:CS201810310_149		
AllenDend:CS201810310_8		
AllenDend:CS201810310_9		
AllenDend:CS201810310_10		
AllenDend:CS201810310_150		
AllenDend:CS201810310_11		
AllenDend:CS201810310_12		
AllenDend:CS201810310_151		
AllenDend:CS201810310_152		
AllenDend:CS201810310_13		
AllenDend:CS201810310_14		
AllenDend:CS201810310_153		
AllenDend:CS201810310_154		
AllenDend:CS201810310_15		
AllenDend:CS201810310_16		
AllenDend:CS201810310_155		
AllenDend:CS201810310_17		
AllenDend:CS201810310_18		
AllenDend:CS201810310_156		
AllenDend:CS201810310_157		
AllenDend:CS201810310_19		
AllenDend:CS201810310_158		
AllenDend:CS201810310_20		
AllenDend:CS201810310_21		
AllenDend:CS201810310_159		
AllenDend:CS201810310_22		
AllenDend:CS201810310_23		
AllenDend:CS201810310_160		
AllenDend:CS201810310_161		
AllenDend:CS201810310_24		
AllenDend:CS201810310_162		
AllenDend:CS201810310_25		
AllenDend:CS201810310_26		
AllenDend:CS201810310_27		
AllenDend:CS201810310_28		
AllenDend:CS201810310_163		
AllenDend:CS201810310_29		
AllenDend:CS201810310_164		
AllenDend:CS201810310_165		
AllenDend:CS201810310_30		
AllenDend:CS201810310_166		
AllenDend:CS201810310_31		
AllenDend:CS201810310_167		
AllenDend:CS201810310_32		
AllenDend:CS201810310_33		
AllenDend:CS201810310_168		
AllenDend:CS201810310_34		
AllenDend:CS201810310_169		
AllenDend:CS201810310_35		
AllenDend:CS201810310_36		
AllenDend:CS201810310_170		
AllenDend:CS201810310_171		
AllenDend:CS201810310_172		
AllenDend:CS201810310_37		
AllenDend:CS201810310_173		
AllenDend:CS201810310_38		
AllenDend:CS201810310_39		
AllenDend:CS201810310_40		
AllenDend:CS201810310_174		
AllenDend:CS201810310_175		
AllenDend:CS201810310_176		
AllenDend:CS201810310_177		
AllenDend:CS201810310_41		
AllenDend:CS201810310_178		
AllenDend:CS201810310_42		
AllenDend:CS201810310_43		
AllenDend:CS201810310_179		
AllenDend:CS201810310_44		
AllenDend:CS201810310_180		
AllenDend:CS201810310_45		
AllenDend:CS201810310_46		
AllenDend:CS201810310_47		
AllenDend:CS201810310_181		
AllenDend:CS201810310_182		
AllenDend:CS201810310_183		
AllenDend:CS201810310_48		
AllenDend:CS201810310_184		
AllenDend:CS201810310_49		
AllenDend:CS201810310_50		
AllenDend:CS201810310_185		
AllenDend:CS201810310_186		
AllenDend:CS201810310_51		
AllenDend:CS201810310_52		
AllenDend:CS201810310_53		
AllenDend:CS201810310_54		
AllenDend:CS201810310_55		
AllenDend:CS201810310_187		
AllenDend:CS201810310_188		
AllenDend:CS201810310_189		
AllenDend:CS201810310_190		
AllenDend:CS201810310_191		
AllenDend:CS201810310_56		
AllenDend:CS201810310_192		
AllenDend:CS201810310_193		
AllenDend:CS201810310_57		
AllenDend:CS201810310_58		
AllenDend:CS201810310_194		
AllenDend:CS201810310_59		
AllenDend:CS201810310_60		
AllenDend:CS201810310_195		
AllenDend:CS201810310_61		
AllenDend:CS201810310_62		
AllenDend:CS201810310_196		
AllenDend:CS201810310_197		
AllenDend:CS201810310_63		
AllenDend:CS201810310_198		
AllenDend:CS201810310_199		
AllenDend:CS201810310_64		
AllenDend:CS201810310_65		
AllenDend:CS201810310_66		
AllenDend:CS201810310_200		
AllenDend:CS201810310_67		
AllenDend:CS201810310_68		
AllenDend:CS201810310_201		
AllenDend:CS201810310_202		
AllenDend:CS201810310_69		
AllenDend:CS201810310_70		
AllenDend:CS201810310_203		
AllenDend:CS201810310_204		
AllenDend:CS201810310_205		
AllenDend:CS201810310_71		
AllenDend:CS201810310_72		
AllenDend:CS201810310_206		
AllenDend:CS201810310_207		
AllenDend:CS201810310_73		
AllenDend:CS201810310_208		
AllenDend:CS201810310_74		
AllenDend:CS201810310_75		
AllenDend:CS201810310_209		
AllenDend:CS201810310_210		
AllenDend:CS201810310_211		
AllenDend:CS201810310_76		
AllenDend:CS201810310_77		
AllenDend:CS201810310_212		
AllenDend:CS201810310_78		
AllenDend:CS201810310_79		
AllenDend:CS201810310_213		
AllenDend:CS201810310_80		
AllenDend:CS201810310_81		
AllenDend:CS201810310_214		
AllenDend:CS201810310_215		
AllenDend:CS201810310_82		
AllenDend:CS201810310_83		
AllenDend:CS201810310_84		
AllenDend:CS201810310_216		
AllenDend:CS201810310_85		
AllenDend:CS201810310_217		
AllenDend:CS201810310_218		
AllenDend:CS201810310_219		
AllenDend:CS201810310_220		
AllenDend:CS201810310_86		
AllenDend:CS201810310_87		
AllenDend:CS201810310_88		
AllenDend:CS201810310_221		
AllenDend:CS201810310_89		
AllenDend:CS201810310_90		
